data,sigla_provincia,codice_comune,denominazione_comune,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,totale_casi,tamponi,casi_testati,note,ingressi_terapia_intensiva,note_test,note_casi
2022-01-04,CL,085018,Serradifalco,37.453843,13.880463,,0,4,74,78,21,26,373,4,455,,,,,,
2022-01-05,CL,085018,Serradifalco,37.453843,13.880463,,0,5,93,98,20,25,378,4,480,,,,,,
2022-01-06,CL,085018,Serradifalco,37.453843,13.880463,,0,4,90,94,-4,3,385,4,483,,,,,,
2022-01-07,CL,085018,Serradifalco,37.453843,13.880463,,0,4,108,112,18,20,387,4,503,,,,,,
2022-01-08,CL,085018,Serradifalco,37.453843,13.880463,,0,4,119,123,11,11,387,4,514,,,,,,
2022-01-09,CL,085018,Serradifalco,37.453843,13.880463,,0,4,113,117,-6,6,399,4,520,,,,,,
2022-01-10,CL,085018,Serradifalco,37.453843,13.880463,,0,5,115,120,3,12,408,4,532,,,,,,
2022-01-12,CL,085018,Serradifalco,37.453843,13.880463,,0,4,110,114,-6,8,422,4,540,,,,,,
2022-01-13,CL,085018,Serradifalco,37.453843,13.880463,,0,4,109,113,-1,6,429,4,546,,,,,,
2022-01-14,CL,085018,Serradifalco,37.453843,13.880463,,0,4,116,120,7,14,436,4,560,,,,,,
2022-01-15,CL,085018,Serradifalco,37.453843,13.880463,,0,4,121,125,5,5,436,4,565,,,,,,
2022-01-16,CL,085018,Serradifalco,37.453843,13.880463,,0,4,108,112,-13,0,449,4,565,,,,,,
2022-01-17,CL,085018,Serradifalco,37.453843,13.880463,,0,3,104,107,-5,11,464,5,576,,,,,,
2022-01-18,CL,085018,Serradifalco,37.453843,13.880463,,0,2,105,107,0,4,468,5,580,,,,,,
2022-01-19,CL,085018,Serradifalco,37.453843,13.880463,,0,2,118,120,13,14,469,5,594,,,,,,
2022-01-20,CL,085018,Serradifalco,37.453843,13.880463,,0,2,133,135,15,16,470,5,610,,,,,,
2022-01-21,CL,085018,Serradifalco,37.453843,13.880463,,0,2,136,138,3,4,471,5,614,,,,,,
2022-01-22,CL,085018,Serradifalco,37.453843,13.880463,,0,1,133,134,-4,2,477,5,616,,,,,,
2022-01-23,CL,085018,Serradifalco,37.453843,13.880463,,0,1,127,128,-6,0,483,5,616,,,,,,
2022-01-24,CL,085018,Serradifalco,37.453843,13.880463,,0,1,124,125,-3,5,491,5,621,,,,,,
2022-01-25,CL,085018,Serradifalco,37.453843,13.880463,,0,0,121,121,-4,7,502,5,628,,,,,,
2022-01-26,CL,085018,Serradifalco,37.453843,13.880463,,0,0,113,113,-8,13,523,5,641,,,,,,
2022-01-27,CL,085018,Serradifalco,37.453843,13.880463,,0,0,92,92,-21,5,549,5,646,,,,,,
2022-01-28,CL,085018,Serradifalco,37.453843,13.880463,,0,0,91,91,-1,16,566,5,662,,,,,,
2022-01-29,CL,085018,Serradifalco,37.453843,13.880463,,0,0,81,81,-10,4,580,5,666,,,,,,
2022-01-30,CL,085018,Serradifalco,37.453843,13.880463,,0,0,81,81,0,4,584,5,670,,,,,,
2022-01-31,CL,085018,Serradifalco,37.453843,13.880463,,0,1,80,81,0,7,591,5,677,,,,,,
2022-02-01,CL,085018,Serradifalco,37.453843,13.880463,,0,0,68,68,-13,2,605,6,679,,,,,,
2022-02-02,CL,085018,Serradifalco,37.453843,13.880463,,0,0,69,69,1,1,605,6,680,,,,,,
2022-02-03,CL,085018,Serradifalco,37.453843,13.880463,,0,0,73,73,4,5,606,6,685,,,,,,
2022-02-04,CL,085018,Serradifalco,37.453843,13.880463,,0,0,73,73,0,0,606,6,685,,,,,,
2022-02-05,CL,085018,Serradifalco,37.453843,13.880463,,0,0,71,71,-2,6,614,6,691,,,,,,
2022-02-06,CL,085018,Serradifalco,37.453843,13.880463,,0,0,79,79,8,8,614,6,699,,,,,,
2022-02-07,CL,085018,Serradifalco,37.453843,13.880463,,0,1,87,88,9,15,620,6,714,,,,,,
2022-02-08,CL,085018,Serradifalco,37.453843,13.880463,,0,1,95,96,8,15,627,6,729,,,,,,
2022-02-09,CL,085018,Serradifalco,37.453843,13.880463,,0,2,99,101,5,7,629,6,736,,,,,,
2022-02-10,CL,085018,Serradifalco,37.453843,13.880463,,0,1,93,94,-7,1,637,6,737,,,,,,
2022-02-11,CL,085018,Serradifalco,37.453843,13.880463,,0,1,69,70,-24,5,666,6,742,,,,,,
2022-02-12,CL,085018,Serradifalco,37.453843,13.880463,,0,1,71,72,2,4,668,6,746,,,,,,
2022-02-13,CL,085018,Serradifalco,37.453843,13.880463,,0,0,71,71,-1,0,668,7,746,,,,,,
